FunctionID	FunctionName	ID
PTHR23050	CALCIUM BINDING PROTEIN	CABP5_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CABP7_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CABP8_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CALL3_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CALL4_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CALL5_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CALL6_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CALM_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CETN1_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CETN2_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	CETN3_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	EFC12_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	EFCB2_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	EFCB3_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	EFCB7_HUMAN
PTHR23050	CALCIUM BINDING PROTEIN	EFCB9_HUMAN
PTHR23051	SOLUTE CARRIER FAMILY 35, MEMBER F5	S35F5_HUMAN
PTHR23052	UNCHARACTERIZED	AXDN1_HUMAN
PTHR23053	DLEC1 (DELETED IN LUNG AND ESOPHAGEAL CANCER 1)	CHDC2_HUMAN
PTHR23053	DLEC1 (DELETED IN LUNG AND ESOPHAGEAL CANCER 1)	CX022_HUMAN
PTHR23053	DLEC1 (DELETED IN LUNG AND ESOPHAGEAL CANCER 1)	CX030_HUMAN
PTHR23053	DLEC1 (DELETED IN LUNG AND ESOPHAGEAL CANCER 1)	DLEC1_HUMAN
PTHR23053	DLEC1 (DELETED IN LUNG AND ESOPHAGEAL CANCER 1)	HYDIN_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	CSEN_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	EFCB1_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	GUC1A_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	GUC1B_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	GUC1C_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	HPCA_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	HPCL1_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	HPCL4_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	KCIP1_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	KCIP2_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	KCIP4_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	NCALD_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	NCS1_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	RECO_HUMAN
PTHR23055	CALCIUM BINDING PROTEINS	VISL1_HUMAN
PTHR23056	CALCINEURIN B	CANB1_HUMAN
PTHR23056	CALCINEURIN B	CANB2_HUMAN
PTHR23056	CALCINEURIN B	CHP1_HUMAN
PTHR23056	CALCINEURIN B	CHP2_HUMAN
PTHR23056	CALCINEURIN B	CHP3_HUMAN
PTHR23056	CALCINEURIN B	CIB1_HUMAN
PTHR23056	CALCINEURIN B	CIB2_HUMAN
PTHR23056	CALCINEURIN B	CIB3_HUMAN
PTHR23056	CALCINEURIN B	CIB4_HUMAN
PTHR23057	JUXTAPOSED WITH ANOTHER ZINC FINGER PROTEIN 1	JAZF1_HUMAN
PTHR23058	PEROXISOMAL MEMBRANE PROTEIN PEX14	PEX14_HUMAN
PTHR23059	FAMILY NOT NAMED	CYHR1_HUMAN
PTHR23060	TESTIS EXPRESSED GENE 14	TEX14_HUMAN
PTHR23061	DNA POLYMERASE 2 ALPHA 70 KDA SUBUNIT	DPOA2_HUMAN
PTHR23063	ACETYLTRANSFERASE-RELATED	GPAT3_HUMAN
PTHR23063	ACETYLTRANSFERASE-RELATED	GPAT4_HUMAN
PTHR23063	ACETYLTRANSFERASE-RELATED	LPCT4_HUMAN
PTHR23063	ACETYLTRANSFERASE-RELATED	PCAT1_HUMAN
PTHR23063	ACETYLTRANSFERASE-RELATED	PCAT2_HUMAN
PTHR23064	TROPONIN	TNNC1_HUMAN
PTHR23064	TROPONIN	TNNC2_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	FCHO1_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	FCHO2_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	GAS7_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	PPIP1_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	PPIP2_HUMAN
PTHR23065	PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1	SGIP1_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	C9J6X6_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	KRCC1_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	Z385A_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	Z385B_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	Z385D_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	ZMAT1_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	ZMAT2_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	ZMAT3_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	ZMAT4_HUMAN
PTHR23067	DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN	ZN346_HUMAN
PTHR23068	DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3-RELATED	DNM3A_HUMAN
PTHR23068	DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3-RELATED	DNM3B_HUMAN
PTHR23068	DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3-RELATED	DNM3L_HUMAN
PTHR23068	DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3-RELATED	PWP2A_HUMAN
PTHR23068	DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3-RELATED	PWP2B_HUMAN
PTHR23069	TAT-BINDING HOMOLOG 7	ATAD2_HUMAN
PTHR23069	TAT-BINDING HOMOLOG 7	ATD2B_HUMAN
PTHR23070	BCS1 AAA-TYPE ATPASE	BCS1_HUMAN
PTHR23071	PHOSPHATIDYLINOSITOL GLYCAN	PIGO_HUMAN
PTHR23072	PHOSPHATIDYLINOSITOL GLYCAN-RELATED	PIGG_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS10_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS4_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS6A_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS6B_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS7_HUMAN
PTHR23073	26S PROTEASE REGULATORY SUBUNIT	PRS8_HUMAN
PTHR23074	AAA ATPASE	ATAD1_HUMAN
PTHR23074	AAA ATPASE	FIGL1_HUMAN
PTHR23074	AAA ATPASE	FIGN_HUMAN
PTHR23074	AAA ATPASE	H7C5I0_HUMAN
PTHR23074	AAA ATPASE	KATL1_HUMAN
PTHR23074	AAA ATPASE	KATL2_HUMAN
PTHR23074	AAA ATPASE	KTNA1_HUMAN
PTHR23074	AAA ATPASE	SPAST_HUMAN
PTHR23074	AAA ATPASE	VPS4A_HUMAN
PTHR23074	AAA ATPASE	VPS4B_HUMAN
PTHR23075	PUTATIVE ATP-ASE	ATD3A_HUMAN
PTHR23075	PUTATIVE ATP-ASE	ATD3B_HUMAN
PTHR23075	PUTATIVE ATP-ASE	ATD3C_HUMAN
PTHR23076	METALLOPROTEASE M41 FTSH	AFG32_HUMAN
PTHR23076	METALLOPROTEASE M41 FTSH	SPG7_HUMAN
PTHR23076	METALLOPROTEASE M41 FTSH	YMEL1_HUMAN
PTHR23077	AAA-FAMILY ATPASE	NVL_HUMAN
PTHR23077	AAA-FAMILY ATPASE	PCH2_HUMAN
PTHR23077	AAA-FAMILY ATPASE	PEX1_HUMAN
PTHR23077	AAA-FAMILY ATPASE	PEX6_HUMAN
PTHR23077	AAA-FAMILY ATPASE	SPA5L_HUMAN
PTHR23077	AAA-FAMILY ATPASE	SPAT5_HUMAN
PTHR23077	AAA-FAMILY ATPASE	TERA_HUMAN
PTHR23078	VESICULAR-FUSION PROTEIN NSF	NSF_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	AL14E_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	H7C0W7_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP1_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP2_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP3_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP5_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP6_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP7_HUMAN
PTHR23080	THAP DOMAIN PROTEIN	THAP8_HUMAN
PTHR23081	RNA POLYMERASE II CTD PHOSPHATASE	CTDP1_HUMAN
PTHR23082	TRANSCRIPTION INITIATION FACTOR IIIC (TFIIIC), POLYPEPTIDE 3-RELATED	TF3C3_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	BBS4_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	IFT88_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	OGT1_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TMTC1_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TMTC2_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TMTC3_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TMTC4_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC13_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC18_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC34_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC6_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC7A_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC7B_HUMAN
PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	TTC8_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	AL2CL_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	MORN1_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	MORN2_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	MORN3_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	MORN4_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	MORN5_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	R10B1_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	R10B2_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	RSPH1_HUMAN
PTHR23084	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE RELATED	SETD7_HUMAN
PTHR23085	FAMILY NOT NAMED	JPH1_HUMAN
PTHR23085	FAMILY NOT NAMED	JPH2_HUMAN
PTHR23085	FAMILY NOT NAMED	JPH3_HUMAN
PTHR23085	FAMILY NOT NAMED	JPH4_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI42A_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI42B_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI42C_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI51A_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI51B_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI51C_HUMAN
PTHR23086	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PI5L1_HUMAN
PTHR23087	NONHISTONE CHROMOSOMAL PROTEIN HMG	HMGN1_HUMAN
PTHR23087	NONHISTONE CHROMOSOMAL PROTEIN HMG	HMGN2_HUMAN
PTHR23087	NONHISTONE CHROMOSOMAL PROTEIN HMG	HMGN3_HUMAN
PTHR23087	NONHISTONE CHROMOSOMAL PROTEIN HMG	HMGN4_HUMAN
PTHR23088	NITRILASE-RELATED	BUP1_HUMAN
PTHR23088	NITRILASE-RELATED	NIT1_HUMAN
PTHR23088	NITRILASE-RELATED	NIT2_HUMAN
PTHR23089	HISTIDINE TRIAD (HIT) PROTEIN	FHIT_HUMAN
PTHR23089	HISTIDINE TRIAD (HIT) PROTEIN	HINT1_HUMAN
PTHR23089	HISTIDINE TRIAD (HIT) PROTEIN	HINT2_HUMAN
PTHR23090	NH(3)/GLUTAMINE-DEPENDENT NAD(+) SYNTHETASE	NADE_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAA10_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAA11_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAA20_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAA30_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAA50_HUMAN
PTHR23091	N-TERMINAL ACETYLTRANSFERASE	NAT16_HUMAN
PTHR23092	TOPOISOMERASE-RELATED PROTEIN	PAPD5_HUMAN
PTHR23092	TOPOISOMERASE-RELATED PROTEIN	PAPD7_HUMAN
PTHR23093	FAMILY NOT NAMED	CC020_HUMAN
PTHR23093	FAMILY NOT NAMED	F194A_HUMAN
PTHR23093	FAMILY NOT NAMED	F194B_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	CCDC8_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	MOAP1_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNM6A_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNM6B_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNM6C_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNM6D_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNMA1_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNMA2_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNMA3_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNMA5_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNML1_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	PNML2_HUMAN
PTHR23095	PARANEOPLASTIC ANTIGEN	ZCH12_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	CD27_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNF6B_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR11_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR14_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR16_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR18_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR1A_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR1B_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR21_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR25_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR3_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR4_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR5_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR6_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR8_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TNR9_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR10A_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR10B_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR10C_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR10D_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR11B_HUMAN
PTHR23097	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER	TR19L_HUMAN
PTHR23098	FAMILY NOT NAMED	NAIF1_HUMAN
PTHR23099	TRANSCRIPTIONAL REGULATOR	ACRC_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	GAPD1_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	RABX5_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	RIN1_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	RIN2_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	RIN3_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	RINL_HUMAN
PTHR23101	RAB GDP/GTP EXCHANGE FACTOR	VP9D1_HUMAN
PTHR23102	ZINC FINGER (CLIPPER)-RELATED	CPS4L_HUMAN
PTHR23102	ZINC FINGER (CLIPPER)-RELATED	CPSF4_HUMAN
PTHR23102	ZINC FINGER (CLIPPER)-RELATED	ZC3H3_HUMAN
PTHR23103	ALZHEIMER'S DISEASE BETA-AMYLOID RELATED	A4_HUMAN
PTHR23103	ALZHEIMER'S DISEASE BETA-AMYLOID RELATED	APLP1_HUMAN
PTHR23103	ALZHEIMER'S DISEASE BETA-AMYLOID RELATED	APLP2_HUMAN
PTHR23104	MULTIPLE COAGULATION FACTOR DEFICIENCY PROTEIN 2 (NEURAL STEM CELL DERIVED NEURONAL SURVIVAL PROTEIN)	MCFD2_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	NH2L1_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	NHP2_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	RL10A_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	RL1D1_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	RL7A_HUMAN
PTHR23105	RIBOSOMAL PROTEIN L7AE FAMILY MEMBER	RM01_HUMAN
PTHR23106	FAMILY NOT NAMED	AGGF1_HUMAN
PTHR23107	SYNOVIAL SARCOMA ASSOCIATED SS18 PROTEIN	CREST_HUMAN
PTHR23107	SYNOVIAL SARCOMA ASSOCIATED SS18 PROTEIN	S18L2_HUMAN
PTHR23107	SYNOVIAL SARCOMA ASSOCIATED SS18 PROTEIN	SSXT_HUMAN
PTHR23108	METHYLTRANSFERASE-RELATED	MET22_HUMAN
PTHR23109	UNCHARACTERIZED	F86B1_HUMAN
PTHR23109	UNCHARACTERIZED	F86B2_HUMAN
PTHR23109	UNCHARACTERIZED	FA86A_HUMAN
PTHR23109	UNCHARACTERIZED	FA86C_HUMAN
PTHR23111	ZINC FINGER PROTEIN	TX13A_HUMAN
PTHR23111	ZINC FINGER PROTEIN	TX13B_HUMAN
PTHR23112	G PROTEIN-COUPLED RECEPTOR 157-RELATED	GP157_HUMAN
PTHR23112	G PROTEIN-COUPLED RECEPTOR 157-RELATED	TM116_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	GNDS_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	GRP1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	GRP2_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	GRP3_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	GRP4_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGDSR_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGF1A_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGF1B_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGF1C_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGL1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGL2_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGL3_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGPS1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGPS2_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGRF1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RGRF2_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF2_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF3_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF4_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF5_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGF6_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	RPGFL_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	SOS1_HUMAN
PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	SOS2_HUMAN
PTHR23114	FAMILY NOT NAMED	DCP2_HUMAN
PTHR23115	TRANSLATION FACTOR	EF1A1_HUMAN
PTHR23115	TRANSLATION FACTOR	EF1A2_HUMAN
PTHR23115	TRANSLATION FACTOR	EF2_HUMAN
PTHR23115	TRANSLATION FACTOR	EFGM_HUMAN
PTHR23115	TRANSLATION FACTOR	EFTU_HUMAN
PTHR23115	TRANSLATION FACTOR	ERF3A_HUMAN
PTHR23115	TRANSLATION FACTOR	ERF3B_HUMAN
PTHR23115	TRANSLATION FACTOR	ETUD1_HUMAN
PTHR23115	TRANSLATION FACTOR	F8W9B6_HUMAN
PTHR23115	TRANSLATION FACTOR	GTPB1_HUMAN
PTHR23115	TRANSLATION FACTOR	GTPB2_HUMAN
PTHR23115	TRANSLATION FACTOR	GUF1_HUMAN
PTHR23115	TRANSLATION FACTOR	HBS1L_HUMAN
PTHR23115	TRANSLATION FACTOR	IF2G_HUMAN
PTHR23115	TRANSLATION FACTOR	IF2M_HUMAN
PTHR23115	TRANSLATION FACTOR	IF2P_HUMAN
PTHR23115	TRANSLATION FACTOR	RRF2M_HUMAN
PTHR23115	TRANSLATION FACTOR	SELB_HUMAN
PTHR23115	TRANSLATION FACTOR	U5S1_HUMAN
PTHR23116	PDZ DOMAIN CONTAINING WHIRLIN AND HARMONIN-RELATED	PDZD7_HUMAN
PTHR23116	PDZ DOMAIN CONTAINING WHIRLIN AND HARMONIN-RELATED	USH1C_HUMAN
PTHR23116	PDZ DOMAIN CONTAINING WHIRLIN AND HARMONIN-RELATED	WHRN_HUMAN
PTHR23117	GUANYLATE KINASE-RELATED	KGUA_HUMAN
PTHR23118	ATP-CITRATE SYNTHASE	ACLY_HUMAN
PTHR23119	DISCS LARGE	DLG1_HUMAN
PTHR23119	DISCS LARGE	DLG2_HUMAN
PTHR23119	DISCS LARGE	DLG3_HUMAN
PTHR23119	DISCS LARGE	DLG4_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	F8VUA0_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MRO2B_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MROH1_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MROH6_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MROH7_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MROH8_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MROH9_HUMAN
PTHR23120	MAESTRO-RELATED HEAT DOMAIN-CONTAINING	MSTRO_HUMAN
PTHR23121	FAMILY NOT NAMED	MFSD4_HUMAN
PTHR23121	FAMILY NOT NAMED	NAGT1_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	CSKP_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	EM55_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP2_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP3_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP4_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP5_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP6_HUMAN
PTHR23122	MEMBRANE-ASSOCIATED GUANYLATE KINASE (MAGUK)	MPP7_HUMAN
PTHR23123	PHD/F-BOX CONTAINING PROTEIN	KDM2A_HUMAN
PTHR23123	PHD/F-BOX CONTAINING PROTEIN	KDM2B_HUMAN
PTHR23123	PHD/F-BOX CONTAINING PROTEIN	KDM7A_HUMAN
PTHR23123	PHD/F-BOX CONTAINING PROTEIN	PHF2_HUMAN
