ID	KO	PathID	PathName
CATB_HUMAN	K01363	path:ko04210	Apoptosis
CCL26_HUMAN	K21096	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL26_HUMAN	K21096	path:ko04060	Cytokine-cytokine receptor interaction
CCL26_HUMAN	K21096	path:ko04062	Chemokine signaling pathway
CAH2_HUMAN	K18245	path:ko04971	Gastric acid secretion
CAH2_HUMAN	K18245	path:ko00910	Nitrogen metabolism
CAH2_HUMAN	K18245	path:ko04976	Bile secretion
CAH2_HUMAN	K18245	path:ko04966	Collecting duct acid secretion
CAH2_HUMAN	K18245	path:ko04972	Pancreatic secretion
CAH2_HUMAN	K18245	path:ko04964	Proximal tubule bicarbonate reclamation
CHMP6_HUMAN	K12195	path:ko04144	Endocytosis
CHMP6_HUMAN	K12195	path:ko04217	Necroptosis
CEBPG_HUMAN	K10049	path:ko05152	Tuberculosis
CHST2_HUMAN	K04745	path:ko00533	Glycosaminoglycan biosynthesis - keratan sulfate
COX16_HUMAN	K18182	path:ko04714	Thermogenesis
CUL4A_HUMAN	K10609	path:ko03420	Nucleotide excision repair
CUL4A_HUMAN	K10609	path:ko05170	Human immunodeficiency virus 1 infection
CUL4A_HUMAN	K10609	path:ko04120	Ubiquitin mediated proteolysis
CUL7_HUMAN	K10613	path:ko04120	Ubiquitin mediated proteolysis
DDX20_HUMAN	K13131	path:ko03013	RNA transport
DEFB1_HUMAN	K23125	path:ko05150	Staphylococcus aureus infection
DEFB1_HUMAN	K23125	path:ko02010	ABC transporters
DHX58_HUMAN	K12649	path:ko04622	RIG-I-like receptor signaling pathway
DET1_HUMAN	K10571	path:ko04120	Ubiquitin mediated proteolysis
DHI2_HUMAN	K00071	path:ko00140	Steroid hormone biosynthesis
DHI2_HUMAN	K00071	path:ko04960	Aldosterone-regulated sodium reabsorption
EGLN3_HUMAN	K09592	path:ko04066	HIF-1 signaling pathway
EGLN3_HUMAN	K09592	path:ko05200	Pathways in cancer
EGLN3_HUMAN	K09592	path:ko05211	Renal cell carcinoma
EPO_HUMAN	K05437	path:ko04066	HIF-1 signaling pathway
EPO_HUMAN	K05437	path:ko04151	PI3K-Akt signaling pathway
EPO_HUMAN	K05437	path:ko05200	Pathways in cancer
EPO_HUMAN	K05437	path:ko04630	JAK-STAT signaling pathway
EPO_HUMAN	K05437	path:ko04060	Cytokine-cytokine receptor interaction
EPO_HUMAN	K05437	path:ko04640	Hematopoietic cell lineage
ELOV1_HUMAN	K10247	path:ko01212	Fatty acid metabolism
ELOV1_HUMAN	K10247	path:ko00062	Fatty acid elongation
ELOV1_HUMAN	K10247	path:ko01040	Biosynthesis of unsaturated fatty acids
ELOC_HUMAN	K03872	path:ko04066	HIF-1 signaling pathway
ELOC_HUMAN	K03872	path:ko05170	Human immunodeficiency virus 1 infection
ELOC_HUMAN	K03872	path:ko05200	Pathways in cancer
ELOC_HUMAN	K03872	path:ko05211	Renal cell carcinoma
ELOC_HUMAN	K03872	path:ko04120	Ubiquitin mediated proteolysis
ERG7_HUMAN	K01852	path:ko00100	Steroid biosynthesis
ENTP8_HUMAN	K01510	path:ko05169	Epstein-Barr virus infection
ENTP8_HUMAN	K01510	path:ko00240	Pyrimidine metabolism
ENTP8_HUMAN	K01510	path:ko00230	Purine metabolism
EFTU_HUMAN	K02358	path:ko04626	Plant-pathogen interaction
APR_HUMAN	K10131	path:ko05210	Colorectal cancer
APR_HUMAN	K10131	path:ko01524	Platinum drug resistance
APR_HUMAN	K10131	path:ko04215	Apoptosis - multiple species
APR_HUMAN	K10131	path:ko05203	Viral carcinogenesis
APR_HUMAN	K10131	path:ko05200	Pathways in cancer
APR_HUMAN	K10131	path:ko04115	p53 signaling pathway
APR_HUMAN	K10131	path:ko04210	Apoptosis
ARFG2_HUMAN	K12493	path:ko04144	Endocytosis
B3A2_HUMAN	K13855	path:ko04971	Gastric acid secretion
B3A2_HUMAN	K13855	path:ko04976	Bile secretion
B3A2_HUMAN	K13855	path:ko04970	Salivary secretion
B3A2_HUMAN	K13855	path:ko04972	Pancreatic secretion
CATL2_HUMAN	K01375	path:ko04142	Lysosome
CATL2_HUMAN	K01375	path:ko04210	Apoptosis
CCL22_HUMAN	K21095	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL22_HUMAN	K21095	path:ko04060	Cytokine-cytokine receptor interaction
CCL22_HUMAN	K21095	path:ko04062	Chemokine signaling pathway
CCL22_HUMAN	K21095	path:ko04625	C-type lectin receptor signaling pathway
CCG7_HUMAN	K04872	path:ko05414	Dilated cardiomyopathy (DCM)
CCG7_HUMAN	K04872	path:ko04261	Adrenergic signaling in cardiomyocytes
CCG7_HUMAN	K04872	path:ko04010	MAPK signaling pathway
CCG7_HUMAN	K04872	path:ko05410	Hypertrophic cardiomyopathy (HCM)
CCG7_HUMAN	K04872	path:ko04260	Cardiac muscle contraction
CCG7_HUMAN	K04872	path:ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
CCG7_HUMAN	K04872	path:ko04921	Oxytocin signaling pathway
CAC1F_HUMAN	K04853	path:ko04929	GnRH secretion
CAC1F_HUMAN	K04853	path:ko04024	cAMP signaling pathway
CAC1F_HUMAN	K04853	path:ko04010	MAPK signaling pathway
CAC1F_HUMAN	K04853	path:ko04921	Oxytocin signaling pathway
CAC1F_HUMAN	K04853	path:ko04934	Cushing syndrome
CAC1F_HUMAN	K04853	path:ko04924	Renin secretion
CAC1F_HUMAN	K04853	path:ko05410	Hypertrophic cardiomyopathy (HCM)
CAC1F_HUMAN	K04853	path:ko05010	Alzheimer disease
CAC1F_HUMAN	K04853	path:ko04911	Insulin secretion
CAC1F_HUMAN	K04853	path:ko04723	Retrograde endocannabinoid signaling
CAC1F_HUMAN	K04853	path:ko04727	GABAergic synapse
CAC1F_HUMAN	K04853	path:ko04020	Calcium signaling pathway
CAC1F_HUMAN	K04853	path:ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
CAC1F_HUMAN	K04853	path:ko04022	cGMP-PKG signaling pathway
CAC1F_HUMAN	K04853	path:ko04725	Cholinergic synapse
CAC1F_HUMAN	K04853	path:ko04726	Serotonergic synapse
CAC1F_HUMAN	K04853	path:ko04270	Vascular smooth muscle contraction
CAC1F_HUMAN	K04853	path:ko04912	GnRH signaling pathway
CAC1F_HUMAN	K04853	path:ko05414	Dilated cardiomyopathy (DCM)
CAC1F_HUMAN	K04853	path:ko04935	Growth hormone synthesis, secretion and action
CAC1F_HUMAN	K04853	path:ko04261	Adrenergic signaling in cardiomyocytes
CAC1F_HUMAN	K04853	path:ko04925	Aldosterone synthesis and secretion
CAC1F_HUMAN	K04853	path:ko04927	Cortisol synthesis and secretion
CAC1F_HUMAN	K04853	path:ko04260	Cardiac muscle contraction
CHIA_HUMAN	K01183	path:ko00520	Amino sugar and nucleotide sugar metabolism
CHD4_HUMAN	K11643	path:ko05165	Human papillomavirus infection
CHD4_HUMAN	K11643	path:ko05203	Viral carcinogenesis
CSK22_HUMAN	K03097	path:ko04064	NF-kappa B signaling pathway
CSK22_HUMAN	K03097	path:ko04137	Mitophagy - animal
CSK22_HUMAN	K03097	path:ko04139	Mitophagy - yeast
CSK22_HUMAN	K03097	path:ko04520	Adherens junction
CSK22_HUMAN	K03097	path:ko04712	Circadian rhythm - plant
CSK22_HUMAN	K03097	path:ko03008	Ribosome biogenesis in eukaryotes
CSK22_HUMAN	K03097	path:ko04310	Wnt signaling pathway
CSK22_HUMAN	K03097	path:ko05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CSK22_HUMAN	K03097	path:ko05010	Alzheimer disease
CSK22_HUMAN	K03097	path:ko05162	Measles
CTL1_HUMAN	K06515	path:ko05231	Choline metabolism in cancer
DERL1_HUMAN	K11519	path:ko04141	Protein processing in endoplasmic reticulum
DERL1_HUMAN	K11519	path:ko05014	Amyotrophic lateral sclerosis (ALS)
E2F4_HUMAN	K04682	path:ko04110	Cell cycle
E2F4_HUMAN	K04682	path:ko04218	Cellular senescence
E2F4_HUMAN	K04682	path:ko04350	TGF-beta signaling pathway
DSC2_HUMAN	K07601	path:ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
EI2BA_HUMAN	K03239	path:ko05168	Herpes simplex virus 1 infection
EI2BA_HUMAN	K03239	path:ko03013	RNA transport
ELOV3_HUMAN	K10248	path:ko01212	Fatty acid metabolism
ELOV3_HUMAN	K10248	path:ko00062	Fatty acid elongation
ELOV3_HUMAN	K10248	path:ko01040	Biosynthesis of unsaturated fatty acids
EPHB4_HUMAN	K05113	path:ko04360	Axon guidance
ERCC5_HUMAN	K10846	path:ko03420	Nucleotide excision repair
FAK1_HUMAN	K05725	path:ko05131	Shigellosis
FAK1_HUMAN	K05725	path:ko05205	Proteoglycans in cancer
FAK1_HUMAN	K05725	path:ko04510	Focal adhesion
FAK1_HUMAN	K05725	path:ko01522	Endocrine resistance
FAK1_HUMAN	K05725	path:ko05202	Transcriptional misregulation in cancer
FAK1_HUMAN	K05725	path:ko04360	Axon guidance
FAK1_HUMAN	K05725	path:ko05170	Human immunodeficiency virus 1 infection
FAK1_HUMAN	K05725	path:ko05222	Small cell lung cancer
FAK1_HUMAN	K05725	path:ko04670	Leukocyte transendothelial migration
FAK1_HUMAN	K05725	path:ko04151	PI3K-Akt signaling pathway
FAK1_HUMAN	K05725	path:ko04810	Regulation of actin cytoskeleton
FAK1_HUMAN	K05725	path:ko05165	Human papillomavirus infection
FAK1_HUMAN	K05725	path:ko05200	Pathways in cancer
FAK1_HUMAN	K05725	path:ko05163	Human cytomegalovirus infection
FAK1_HUMAN	K05725	path:ko04370	VEGF signaling pathway
FAK1_HUMAN	K05725	path:ko05135	Yersinia infection
FAK1_HUMAN	K05725	path:ko04935	Growth hormone synthesis, secretion and action
FAK1_HUMAN	K05725	path:ko05100	Bacterial invasion of epithelial cells
FAK1_HUMAN	K05725	path:ko04062	Chemokine signaling pathway
FAK1_HUMAN	K05725	path:ko05146	Amoebiasis
FAK1_HUMAN	K05725	path:ko05418	Fluid shear stress and atherosclerosis
FAK1_HUMAN	K05725	path:ko04012	ErbB signaling pathway
FACR2_HUMAN	K13356	path:ko04146	Peroxisome
FACR2_HUMAN	K13356	path:ko04212	Longevity regulating pathway - worm
FACR2_HUMAN	K13356	path:ko00073	Cutin, suberine and wax biosynthesis
ARPC2_HUMAN	K05758	path:ko05131	Shigellosis
ARPC2_HUMAN	K05758	path:ko05130	Pathogenic Escherichia coli infection
ARPC2_HUMAN	K05758	path:ko04666	Fc gamma R-mediated phagocytosis
ARPC2_HUMAN	K05758	path:ko04144	Endocytosis
ARPC2_HUMAN	K05758	path:ko04810	Regulation of actin cytoskeleton
ARPC2_HUMAN	K05758	path:ko05100	Bacterial invasion of epithelial cells
ARPC2_HUMAN	K05758	path:ko05132	Salmonella infection
ATF6B_HUMAN	K09049	path:ko04141	Protein processing in endoplasmic reticulum
ATF6B_HUMAN	K09049	path:ko04934	Cushing syndrome
ATF6B_HUMAN	K09049	path:ko04211	Longevity regulating pathway
ATF6B_HUMAN	K09049	path:ko05161	Hepatitis B
ATF6B_HUMAN	K09049	path:ko05034	Alcoholism
ATF6B_HUMAN	K09049	path:ko04668	TNF signaling pathway
ATF6B_HUMAN	K09049	path:ko04911	Insulin secretion
ATF6B_HUMAN	K09049	path:ko04926	Relaxin signaling pathway
ATF6B_HUMAN	K09049	path:ko04918	Thyroid hormone synthesis
ATF6B_HUMAN	K09049	path:ko04915	Estrogen signaling pathway
ATF6B_HUMAN	K09049	path:ko05030	Cocaine addiction
ATF6B_HUMAN	K09049	path:ko04151	PI3K-Akt signaling pathway
ATF6B_HUMAN	K09049	path:ko05163	Human cytomegalovirus infection
ATF6B_HUMAN	K09049	path:ko05031	Amphetamine addiction
ATF6B_HUMAN	K09049	path:ko04022	cGMP-PKG signaling pathway
ATF6B_HUMAN	K09049	path:ko04928	Parathyroid hormone synthesis, secretion and action
ATF6B_HUMAN	K09049	path:ko04935	Growth hormone synthesis, secretion and action
ATF6B_HUMAN	K09049	path:ko04261	Adrenergic signaling in cardiomyocytes
ATF6B_HUMAN	K09049	path:ko04925	Aldosterone synthesis and secretion
ATF6B_HUMAN	K09049	path:ko04927	Cortisol synthesis and secretion
ATF6B_HUMAN	K09049	path:ko05203	Viral carcinogenesis
ATF6B_HUMAN	K09049	path:ko05166	Human T-cell leukemia virus 1 infection
ATF6B_HUMAN	K09049	path:ko04728	Dopaminergic synapse
AT2L2_HUMAN	K18202	path:ko00310	Lysine degradation
B2CL2_HUMAN	K02163	path:ko05206	MicroRNAs in cancer
C1GLC_HUMAN	K09653	path:ko00514	Other types of O-glycan biosynthesis
C1GLC_HUMAN	K09653	path:ko00512	Mucin type O-glycan biosynthesis
C1QB_HUMAN	K03987	path:ko05020	Prion diseases
C1QB_HUMAN	K03987	path:ko05150	Staphylococcus aureus infection
C1QB_HUMAN	K03987	path:ko05142	Chagas disease (American trypanosomiasis)
C1QB_HUMAN	K03987	path:ko05322	Systemic lupus erythematosus
C1QB_HUMAN	K03987	path:ko05133	Pertussis
C1QB_HUMAN	K03987	path:ko04610	Complement and coagulation cascades
B3GN3_HUMAN	K07970	path:ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series
CCL18_HUMAN	K21094	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL18_HUMAN	K21094	path:ko04060	Cytokine-cytokine receptor interaction
CCL18_HUMAN	K21094	path:ko04062	Chemokine signaling pathway
CDC42_HUMAN	K04393	path:ko05131	Shigellosis
CDC42_HUMAN	K04393	path:ko05205	Proteoglycans in cancer
CDC42_HUMAN	K04393	path:ko05130	Pathogenic Escherichia coli infection
CDC42_HUMAN	K04393	path:ko04666	Fc gamma R-mediated phagocytosis
CDC42_HUMAN	K04393	path:ko04010	MAPK signaling pathway
CDC42_HUMAN	K04393	path:ko04510	Focal adhesion
CDC42_HUMAN	K04393	path:ko05120	Epithelial cell signaling in Helicobacter pylori infection
CDC42_HUMAN	K04393	path:ko04011	MAPK signaling pathway - yeast
CDC42_HUMAN	K04393	path:ko05132	Salmonella infection
CDC42_HUMAN	K04393	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
CDC42_HUMAN	K04393	path:ko04360	Axon guidance
CDC42_HUMAN	K04393	path:ko04520	Adherens junction
CDC42_HUMAN	K04393	path:ko04530	Tight junction
CDC42_HUMAN	K04393	path:ko04670	Leukocyte transendothelial migration
CDC42_HUMAN	K04393	path:ko04660	T cell receptor signaling pathway
CDC42_HUMAN	K04393	path:ko04015	Rap1 signaling pathway
CDC42_HUMAN	K04393	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
CDC42_HUMAN	K04393	path:ko05165	Human papillomavirus infection
CDC42_HUMAN	K04393	path:ko04810	Regulation of actin cytoskeleton
CDC42_HUMAN	K04393	path:ko05200	Pathways in cancer
CDC42_HUMAN	K04393	path:ko04014	Ras signaling pathway
CDC42_HUMAN	K04393	path:ko05211	Renal cell carcinoma
CDC42_HUMAN	K04393	path:ko05135	Yersinia infection
CDC42_HUMAN	K04393	path:ko04370	VEGF signaling pathway
CDC42_HUMAN	K04393	path:ko04912	GnRH signaling pathway
CDC42_HUMAN	K04393	path:ko04722	Neurotrophin signaling pathway
CDC42_HUMAN	K04393	path:ko04144	Endocytosis
CDC42_HUMAN	K04393	path:ko05203	Viral carcinogenesis
CDC42_HUMAN	K04393	path:ko05100	Bacterial invasion of epithelial cells
CDC42_HUMAN	K04393	path:ko05212	Pancreatic cancer
CDC42_HUMAN	K04393	path:ko04062	Chemokine signaling pathway
CP2A6_HUMAN	K17683	path:ko00980	Metabolism of xenobiotics by cytochrome P450
CP2A6_HUMAN	K17683	path:ko00830	Retinol metabolism
CP2A6_HUMAN	K17683	path:ko00232	Caffeine metabolism
CP2A6_HUMAN	K17683	path:ko00982	Drug metabolism - cytochrome P450
CP2A6_HUMAN	K17683	path:ko05204	Chemical carcinogenesis
CP2A6_HUMAN	K17683	path:ko00983	Drug metabolism - other enzymes
DAAM1_HUMAN	K04512	path:ko04310	Wnt signaling pathway
CP19A_HUMAN	K07434	path:ko04913	Ovarian steroidogenesis
CP19A_HUMAN	K07434	path:ko00140	Steroid hormone biosynthesis
DEF6_HUMAN	K05230	path:ko05150	Staphylococcus aureus infection
DEF6_HUMAN	K05230	path:ko04621	NOD-like receptor signaling pathway
DEF6_HUMAN	K05230	path:ko05202	Transcriptional misregulation in cancer
DDC_HUMAN	K01593	path:ko05030	Cocaine addiction
DDC_HUMAN	K01593	path:ko00950	Isoquinoline alkaloid biosynthesis
DDC_HUMAN	K01593	path:ko00350	Tyrosine metabolism
DDC_HUMAN	K01593	path:ko05031	Amphetamine addiction
DDC_HUMAN	K01593	path:ko04726	Serotonergic synapse
DDC_HUMAN	K01593	path:ko00380	Tryptophan metabolism
DDC_HUMAN	K01593	path:ko00360	Phenylalanine metabolism
DDC_HUMAN	K01593	path:ko05034	Alcoholism
DDC_HUMAN	K01593	path:ko00901	Indole alkaloid biosynthesis
DDC_HUMAN	K01593	path:ko00965	Betalain biosynthesis
DDC_HUMAN	K01593	path:ko04361	Axon regeneration
DDC_HUMAN	K01593	path:ko04728	Dopaminergic synapse
DCUP_HUMAN	K01599	path:ko00860	Porphyrin and chlorophyll metabolism
DJB12_HUMAN	K09518	path:ko04141	Protein processing in endoplasmic reticulum
DNJ5B_HUMAN	K09525	path:ko04141	Protein processing in endoplasmic reticulum
DNJA2_HUMAN	K09503	path:ko04141	Protein processing in endoplasmic reticulum
DLG4_HUMAN	K11828	path:ko04724	Glutamatergic synapse
DLG4_HUMAN	K11828	path:ko05030	Cocaine addiction
DLG4_HUMAN	K11828	path:ko05016	Huntington disease
DLG4_HUMAN	K11828	path:ko04390	Hippo signaling pathway
DYHC1_HUMAN	K10413	path:ko04145	Phagosome
DYHC1_HUMAN	K10413	path:ko04962	Vasopressin-regulated water reabsorption
DYHC1_HUMAN	K10413	path:ko05132	Salmonella infection
DYH2_HUMAN	K10408	path:ko05016	Huntington disease
DUS10_HUMAN	K20216	path:ko04214	Apoptosis - fly
DUS10_HUMAN	K20216	path:ko04013	MAPK signaling pathway - fly
DUS10_HUMAN	K20216	path:ko04010	MAPK signaling pathway
EPHA4_HUMAN	K05105	path:ko04360	Axon guidance
EIF3A_HUMAN	K03254	path:ko03013	RNA transport
FAAH1_HUMAN	K15528	path:ko04361	Axon regeneration
FAAH1_HUMAN	K15528	path:ko04723	Retrograde endocannabinoid signaling
EXT2_HUMAN	K02367	path:ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
FANCE_HUMAN	K10892	path:ko03460	Fanconi anemia pathway
EZRI_HUMAN	K08007	path:ko05205	Proteoglycans in cancer
EZRI_HUMAN	K08007	path:ko05130	Pathogenic Escherichia coli infection
EZRI_HUMAN	K08007	path:ko04971	Gastric acid secretion
EZRI_HUMAN	K08007	path:ko04530	Tight junction
EZRI_HUMAN	K08007	path:ko04810	Regulation of actin cytoskeleton
EZRI_HUMAN	K08007	path:ko05206	MicroRNAs in cancer
EZRI_HUMAN	K08007	path:ko04670	Leukocyte transendothelial migration
ABCC8_HUMAN	K05032	path:ko02010	ABC transporters
ABCC8_HUMAN	K05032	path:ko04911	Insulin secretion
ABCC8_HUMAN	K05032	path:ko04930	Type II diabetes mellitus
ABCD3_HUMAN	K05677	path:ko04146	Peroxisome
ABCD3_HUMAN	K05677	path:ko02010	ABC transporters
ABCG4_HUMAN	K05680	path:ko02010	ABC transporters
ABCA6_HUMAN	K05649	path:ko02010	ABC transporters
4EBP2_HUMAN	K18644	path:ko03013	RNA transport
4EBP2_HUMAN	K18644	path:ko04213	Longevity regulating pathway - multiple species
APOA2_HUMAN	K08758	path:ko04979	Cholesterol metabolism
APOA2_HUMAN	K08758	path:ko03320	PPAR signaling pathway
AQP4_HUMAN	K09866	path:ko04962	Vasopressin-regulated water reabsorption
AQP4_HUMAN	K09866	path:ko04976	Bile secretion
ASIC2_HUMAN	K04828	path:ko04750	Inflammatory mediator regulation of TRP channels
ASIC2_HUMAN	K04828	path:ko04742	Taste transduction
ATG2B_HUMAN	K17906	path:ko04140	Autophagy - animal
ATG2B_HUMAN	K17906	path:ko04136	Autophagy - other
ATG2B_HUMAN	K17906	path:ko05017	Spinocerebellar ataxia
ATG2B_HUMAN	K17906	path:ko05016	Huntington disease
ATG2B_HUMAN	K17906	path:ko04138	Autophagy - yeast
ATG2B_HUMAN	K17906	path:ko05010	Alzheimer disease
ANGP4_HUMAN	K05467	path:ko04066	HIF-1 signaling pathway
ANGP4_HUMAN	K05467	path:ko04015	Rap1 signaling pathway
ANGP4_HUMAN	K05467	path:ko04151	PI3K-Akt signaling pathway
ANGP4_HUMAN	K05467	path:ko04010	MAPK signaling pathway
ANGP4_HUMAN	K05467	path:ko04014	Ras signaling pathway
ARHGP_HUMAN	K20690	path:ko05130	Pathogenic Escherichia coli infection
ATG10_HUMAN	K17888	path:ko04140	Autophagy - animal
ATG10_HUMAN	K17888	path:ko04136	Autophagy - other
ATG10_HUMAN	K17888	path:ko04138	Autophagy - yeast
ATPD_HUMAN	K02134	path:ko05012	Parkinson disease
ATPD_HUMAN	K02134	path:ko05016	Huntington disease
ATPD_HUMAN	K02134	path:ko00190	Oxidative phosphorylation
ATPD_HUMAN	K02134	path:ko05010	Alzheimer disease
ATPD_HUMAN	K02134	path:ko04714	Thermogenesis
BMP6_HUMAN	K16620	path:ko04913	Ovarian steroidogenesis
BMP6_HUMAN	K16620	path:ko04390	Hippo signaling pathway
BMP6_HUMAN	K16620	path:ko04350	TGF-beta signaling pathway
BMP6_HUMAN	K16620	path:ko04060	Cytokine-cytokine receptor interaction
CXCL7_HUMAN	K10029	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CXCL7_HUMAN	K10029	path:ko04060	Cytokine-cytokine receptor interaction
CXCL7_HUMAN	K10029	path:ko04062	Chemokine signaling pathway
DEGS1_HUMAN	K04712	path:ko00600	Sphingolipid metabolism
DEGS1_HUMAN	K04712	path:ko04071	Sphingolipid signaling pathway
DNLI4_HUMAN	K10777	path:ko03450	Non-homologous end-joining
DPM1_HUMAN	K00721	path:ko00510	N-Glycan biosynthesis
DTX1_HUMAN	K06058	path:ko04330	Notch signaling pathway
DYRK4_HUMAN	K18669	path:ko04111	Cell cycle - yeast
ECHD1_HUMAN	K18426	path:ko00640	Propanoate metabolism
DX39B_HUMAN	K12812	path:ko03040	Spliceosome
DX39B_HUMAN	K12812	path:ko03015	mRNA surveillance pathway
DX39B_HUMAN	K12812	path:ko03013	RNA transport
EIF3I_HUMAN	K03246	path:ko03013	RNA transport
ELN_HUMAN	K14211	path:ko04974	Protein digestion and absorption
EHD4_HUMAN	K12477	path:ko04144	Endocytosis
ASIC4_HUMAN	K04831	path:ko04750	Inflammatory mediator regulation of TRP channels
ASPD_HUMAN	K06989	path:ko00760	Nicotinate and nicotinamide metabolism
APC11_HUMAN	K03358	path:ko04110	Cell cycle
APC11_HUMAN	K03358	path:ko04914	Progesterone-mediated oocyte maturation
APC11_HUMAN	K03358	path:ko05166	Human T-cell leukemia virus 1 infection
APC11_HUMAN	K03358	path:ko04120	Ubiquitin mediated proteolysis
APC11_HUMAN	K03358	path:ko04114	Oocyte meiosis
APC11_HUMAN	K03358	path:ko04113	Meiosis - yeast
APC11_HUMAN	K03358	path:ko04111	Cell cycle - yeast
C27C1_HUMAN	K17951	path:ko00830	Retinol metabolism
CCL20_HUMAN	K14625	path:ko04668	TNF signaling pathway
CCL20_HUMAN	K14625	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL20_HUMAN	K14625	path:ko04657	IL-17 signaling pathway
CCL20_HUMAN	K14625	path:ko04060	Cytokine-cytokine receptor interaction
CCL20_HUMAN	K14625	path:ko05323	Rheumatoid arthritis
CCL20_HUMAN	K14625	path:ko04062	Chemokine signaling pathway
CAH3_HUMAN	K01672	path:ko00910	Nitrogen metabolism
CENPX_HUMAN	K15360	path:ko03460	Fanconi anemia pathway
CREB1_HUMAN	K05870	path:ko05152	Tuberculosis
CREB1_HUMAN	K05870	path:ko04922	Glucagon signaling pathway
CREB1_HUMAN	K05870	path:ko04024	cAMP signaling pathway
CREB1_HUMAN	K05870	path:ko04924	Renin secretion
CREB1_HUMAN	K05870	path:ko04211	Longevity regulating pathway
CREB1_HUMAN	K05870	path:ko05161	Hepatitis B
CREB1_HUMAN	K05870	path:ko05167	Kaposi sarcoma-associated herpesvirus infection
CREB1_HUMAN	K05870	path:ko05215	Prostate cancer
CREB1_HUMAN	K05870	path:ko04911	Insulin secretion
CREB1_HUMAN	K05870	path:ko04926	Relaxin signaling pathway
CREB1_HUMAN	K05870	path:ko04915	Estrogen signaling pathway
CREB1_HUMAN	K05870	path:ko05030	Cocaine addiction
CREB1_HUMAN	K05870	path:ko04151	PI3K-Akt signaling pathway
CREB1_HUMAN	K05870	path:ko05031	Amphetamine addiction
CREB1_HUMAN	K05870	path:ko04022	cGMP-PKG signaling pathway
CREB1_HUMAN	K05870	path:ko04928	Parathyroid hormone synthesis, secretion and action
CREB1_HUMAN	K05870	path:ko04714	Thermogenesis
CREB1_HUMAN	K05870	path:ko04612	Antigen processing and presentation
CREB1_HUMAN	K05870	path:ko05016	Huntington disease
CREB1_HUMAN	K05870	path:ko04925	Aldosterone synthesis and secretion
CREB1_HUMAN	K05870	path:ko04261	Adrenergic signaling in cardiomyocytes
CREB1_HUMAN	K05870	path:ko05203	Viral carcinogenesis
CREB1_HUMAN	K05870	path:ko04713	Circadian entrainment
CREB1_HUMAN	K05870	path:ko04934	Cushing syndrome
CREB1_HUMAN	K05870	path:ko05034	Alcoholism
CREB1_HUMAN	K05870	path:ko04668	TNF signaling pathway
CREB1_HUMAN	K05870	path:ko04380	Osteoclast differentiation
CREB1_HUMAN	K05870	path:ko04710	Circadian rhythm
CREB1_HUMAN	K05870	path:ko04918	Thyroid hormone synthesis
CREB1_HUMAN	K05870	path:ko04152	AMPK signaling pathway
CREB1_HUMAN	K05870	path:ko05165	Human papillomavirus infection
CREB1_HUMAN	K05870	path:ko05163	Human cytomegalovirus infection
CREB1_HUMAN	K05870	path:ko04725	Cholinergic synapse
CREB1_HUMAN	K05870	path:ko04916	Melanogenesis
CREB1_HUMAN	K05870	path:ko04935	Growth hormone synthesis, secretion and action
CREB1_HUMAN	K05870	path:ko04962	Vasopressin-regulated water reabsorption
CREB1_HUMAN	K05870	path:ko04927	Cortisol synthesis and secretion
CREB1_HUMAN	K05870	path:ko04931	Insulin resistance
CREB1_HUMAN	K05870	path:ko05166	Human T-cell leukemia virus 1 infection
CREB1_HUMAN	K05870	path:ko04728	Dopaminergic synapse
CSTF3_HUMAN	K14408	path:ko03015	mRNA surveillance pathway
COX6C_HUMAN	K02268	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
COX6C_HUMAN	K02268	path:ko05012	Parkinson disease
COX6C_HUMAN	K02268	path:ko05016	Huntington disease
COX6C_HUMAN	K02268	path:ko04260	Cardiac muscle contraction
COX6C_HUMAN	K02268	path:ko00190	Oxidative phosphorylation
COX6C_HUMAN	K02268	path:ko05010	Alzheimer disease
COX6C_HUMAN	K02268	path:ko04714	Thermogenesis
COHA1_HUMAN	K07603	path:ko04974	Protein digestion and absorption
CSK21_HUMAN	K03097	path:ko04064	NF-kappa B signaling pathway
CSK21_HUMAN	K03097	path:ko04137	Mitophagy - animal
CSK21_HUMAN	K03097	path:ko04139	Mitophagy - yeast
CSK21_HUMAN	K03097	path:ko04520	Adherens junction
CSK21_HUMAN	K03097	path:ko04712	Circadian rhythm - plant
CSK21_HUMAN	K03097	path:ko03008	Ribosome biogenesis in eukaryotes
CSK21_HUMAN	K03097	path:ko04310	Wnt signaling pathway
